Date,Adj. Close,HL_PCT,PCT_change,Adj. Volume
1977-02-25,2.3919298699,1.31712259372,-1.3,355000.0
1977-02-28,2.42343451864,1.31712259372,1.31712259372,86000.0
1977-03-01,2.48402038161,3.8,2.5,293400.0
1977-03-02,2.42343451864,2.5,-2.43902439024,243400.0
1977-03-03,2.3919298699,1.31712259372,-1.3,52800.0
1977-03-04,2.42343451864,1.31712259372,1.31712259372,45800.0
1977-03-07,2.33134400694,2.59875259875,-2.53292806484,65400.0
1977-03-08,2.33134400694,1.35135135135,0.0,59600.0
1977-03-09,2.33134400694,1.35135135135,0.0,68400.0
1977-03-10,2.3919298699,3.9501039501,2.59875259875,203400.0
1977-03-11,2.3919298699,1.31712259372,0.0,158400.0
1977-03-14,2.48402038161,3.8,2.5,328600.0
1977-03-15,2.45493916739,1.18460019743,-1.17073170732,112400.0
1977-03-16,2.45493916739,1.3,0.0,149600.0
1977-03-17,2.42343451864,1.3,-1.28331688055,59600.0
1977-03-18,2.42343451864,1.3,-1.28331688055,59600.0
1977-03-21,2.3919298699,1.31712259372,-1.3,139800.0
1977-03-22,2.33134400694,2.59875259875,-2.53292806484,105600.0
1977-03-23,2.30226279271,1.26315789474,-1.2474012474,85000.0
1977-03-24,2.24167692975,4.0,-2.63157894737,177800.0
1977-03-25,2.24167692975,1.40540540541,0.0,71200.0
1977-03-28,2.24167692975,1.40540540541,0.0,103600.0
1977-03-29,2.27318157849,1.40540540541,1.40540540541,164200.0
1977-03-30,2.30226279271,1.27931769723,1.27931769723,133800.0
1977-03-31,2.24167692975,2.7027027027,-2.63157894737,84000.0
1977-04-01,2.33134400694,5.40540540541,4.0,256200.0
1977-04-04,2.36284865568,1.23076923077,0.0,248400.0
1977-04-05,2.36284865568,1.23076923077,0.0,151400.0
1977-04-06,2.3919298699,1.23076923077,1.23076923077,427200.0
1977-04-07,2.3919298699,2.59875259875,0.0,354000.0
1977-04-11,2.27318157849,1.27931769723,-1.26315789474,139800.0
1977-04-12,2.27318157849,2.55863539446,0.0,39000.0
1977-04-13,2.30226279271,4.0,1.27931769723,169000.0
1977-04-14,2.30226279271,4.0,0.0,87000.0
1977-04-15,2.3919298699,5.22388059701,3.8947368421,323600.0
1977-04-18,2.33134400694,5.26315789474,-2.53292806484,449800.0
1977-04-19,2.30226279271,2.7027027027,0.0,253200.0
1977-04-20,2.27318157849,1.40540540541,0.0,60600.0
1977-04-21,2.30226279271,1.27931769723,1.27931769723,604400.0
1977-04-22,2.24167692975,2.7027027027,-2.63157894737,163200.0
1977-04-25,2.18109106678,2.77777777777,-2.7027027027,103600.0
1977-04-26,2.21259571552,1.44444444444,1.44444444444,147600.0
1977-04-27,2.21259571552,1.3143483023,0.0,105600.0
1977-04-28,2.18109106678,2.77777777777,-1.42387732749,114400.0
1977-04-29,2.21259571552,1.44444444444,1.44444444444,93800.0
1977-05-02,2.24167692975,2.77777777777,1.3143483023,129000.0
1977-05-03,2.18109106678,4.2841037204,-2.7027027027,161200.0
1977-05-04,2.33134400694,6.88888888889,6.88888888889,265000.0
1977-05-05,2.48402038161,6.54885654885,6.54885654885,2446800.0
1977-05-06,2.66577797051,9.75609756097,5.97302504817,2669800.0
1977-05-09,2.78694969644,5.79576816927,4.54545454545,869400.0
1977-05-10,2.78694969644,5.51111111111,0.0,1774000.0
1977-05-11,2.90812142237,7.57314974182,3.27022375215,2350000.0
1977-05-12,3.00021193408,3.05028854081,2.06100577082,1352400.0
1977-05-13,2.93962607111,10.0444444444,-2.01938610662,699200.0
1977-05-16,2.90812142237,4.29654591407,-1.07172300083,563200.0
1977-05-17,2.81603091066,3.25131810193,-1.10638297872,403800.0
1977-05-18,2.81603091066,2.15146299483,0.0,309000.0
1977-05-19,2.87661677363,1.02127659574,1.02127659574,317800.0
1977-05-20,2.84753555941,2.15146299483,-1.01095197978,207200.0
1977-05-23,2.78694969644,2.17391304348,-2.12765957447,173000.0
1977-05-24,2.75786848222,1.15555555556,0.0,314800.0
1977-05-25,2.72636383347,5.63636363636,-1.14235500879,396000.0
1977-05-26,2.69728261925,2.24618149146,-1.06666666667,364600.0
1977-05-27,2.66577797051,2.27272727272,-1.16801437556,404800.0
1977-05-31,2.75786848222,3.45454545454,3.45454545454,180800.0
1977-06-01,2.78694969644,2.10896309315,1.05448154657,273800.0
1977-06-02,2.75786848222,2.10896309315,-1.04347826087,142600.0
1977-06-03,2.87661677363,7.64499121265,4.30579964851,807800.0
1977-06-06,2.87661677363,4.25531914894,0.0,347000.0
1977-06-07,3.33222246313,15.8382476832,15.8382476832,2653200.0
1977-06-08,3.24255538594,5.71646341463,-2.69090909091,1858200.0
1977-06-09,3.17954608846,2.92307692308,-1.94319880418,601400.0
1977-06-10,3.30314124891,3.88719512195,3.88719512195,545600.0
1977-06-13,3.24255538594,2.89634146341,-0.888888888888,468400.0
1977-06-14,3.2110507372,1.98170731707,-0.971599402094,559400.0
1977-06-15,3.42188954032,9.60365853659,6.56603773585,2104600.0
1977-06-16,3.48489883781,4.5,1.84135977337,1022800.0
1977-06-17,3.69573764093,5.1724137931,5.1724137931,1813200.0
1977-06-20,3.7563235039,4.23671822461,1.6393442623,1679200.0
1977-06-21,3.72724228967,2.51322751323,-0.774193548387,1622400.0
1977-06-22,3.87749522983,5.82010582011,4.03120936281,1875800.0
1977-06-23,3.84599058109,2.36724248241,-0.812500000001,533000.0
1977-06-24,3.84599058109,2.36724248241,0.0,469400.0
1977-06-27,3.81690936686,2.38709677419,-0.756143667296,433200.0
1977-06-28,3.63515177797,6.77966101695,-4.7619047619,2005800.0
1977-06-29,3.69573764093,5.1724137931,1.66666666666,818400.0
1977-06-30,3.7563235039,1.62548764629,0.78023407022,812600.0
1977-07-01,3.66423299219,1.71957671958,-1.69050715214,303000.0
1977-07-05,3.63515177797,1.68123739072,-0.79365079365,272800.0
1977-07-06,3.51398005203,4.35087719298,-2.48823133826,1330000.0
1977-07-07,3.574565915,1.72413793103,1.72413793103,682600.0
1977-07-08,3.60364712922,0.813559322033,0.813559322033,374400.0
1977-07-11,3.63515177797,2.50847457627,0.874243443175,330400.0
1977-07-12,3.9380810928,8.33333333333,8.33333333333,1313400.0
1977-07-13,4.14891989592,6.84848484848,3.75757575758,3144200.0
1977-07-15,4.48335385949,8.0,7.2463768116,2271800.0
1977-07-18,4.51485850823,7.71830985916,0.702702702701,1420000.0
1977-07-19,4.24101040763,6.45714285714,-6.06548577563,902600.0
1977-07-20,4.20950575888,4.4776119403,-0.742857142856,978000.0
1977-07-21,4.08833403295,3.7282020445,-2.20289855072,407800.0
1977-07-22,4.30159627059,2.89855072464,2.89855072464,552400.0
1977-07-25,4.05925281873,7.46268656716,-5.6338028169,532000.0
1977-07-26,4.18042454466,2.98507462686,2.98507462686,432200.0
1977-07-27,4.08833403295,3.70149253731,-2.20289855072,1061000.0
1977-07-28,4.11983868169,2.94648226098,0.770598695911,689400.0
1977-07-29,4.11983868169,3.7282020445,0.0,457600.0
1977-08-01,4.11983868169,2.25251926497,0.0,222000.0
1977-08-02,4.14891989592,1.48192056906,0.705882352941,244400.0
1977-08-03,4.11983868169,1.49253731343,0.0,215000.0
1977-08-04,4.36218213356,6.58823529412,5.88235294118,1066800.0
1977-08-05,4.36218213356,2.81690140845,0.0,341200.0
1977-08-08,4.33310091933,1.40845070423,-0.666666666666,248400.0
1977-08-09,4.27251505637,2.09869540556,-1.39821029083,495800.0
1977-08-10,4.33310091933,2.09869540556,1.41803743619,170000.0
1977-08-11,4.30159627059,2.08450704225,-0.727069351231,501600.0
1977-08-12,4.27251505637,2.17142857143,-0.676056338028,149600.0
1977-08-15,4.24101040763,2.97897196262,-0.737379466819,327600.0
1977-08-16,4.0301716045,4.44978953698,-4.26021876799,325600.0
1977-08-17,4.08833403295,4.54545454545,1.44317498497,272800.0
1977-08-18,4.11983868169,1.48192056906,0.770598695911,195600.0
1977-08-19,4.11983868169,2.20895522388,0.0,104600.0
1977-08-22,4.11983868169,0.770598695911,0.0,136800.0
1977-08-23,4.11983868169,2.94117647059,0.0,372600.0
1977-08-24,4.20950575888,3.73443983402,2.17647058824,567200.0
1977-08-25,4.27251505637,4.31778929188,1.49683362119,1018000.0
1977-08-26,4.11983868169,2.94117647059,-2.85714285714,345200.0
1977-08-29,4.14891989592,0.705882352941,0.705882352941,191600.0
1977-08-30,3.96958574154,6.20347394541,-4.32242990654,453600.0
1977-08-31,3.72724228967,10.1694915254,-5.35384615385,873200.0
1977-09-01,3.84599058109,3.18595578674,3.18595578674,352000.0
1977-09-02,3.84599058109,5.70491803279,0.0,290400.0
1977-09-06,3.87749522983,1.57529930687,0.819155639572,103600.0
1977-09-07,3.90657644405,1.57529930687,0.749999999999,189600.0
1977-09-08,3.84599058109,4.0,-1.55086848635,216000.0
1977-09-09,3.69573764093,4.96031746032,-3.90674228103,258000.0
1977-09-12,3.66423299219,4.23671822461,-0.852459016392,277600.0
1977-09-13,3.69573764093,1.66666666666,0.859788359787,98600.0
1977-09-14,3.69573764093,2.55548083389,0.0,220000.0
1977-09-15,3.7563235039,2.51322751323,1.6393442623,187600.0
1977-09-16,3.7563235039,2.49180327869,0.0,107400.0
1977-09-19,3.69573764093,2.51322751323,-1.61290322581,37000.0
1977-09-20,3.66423299219,0.799999999999,0.0,183800.0
1977-09-21,3.54548470078,5.26315789474,-2.46666666667,180800.0
1977-09-22,3.574565915,6.34462869503,0.820232399182,459600.0
1977-09-23,3.574565915,2.57301808067,0.820232399182,118200.0
1977-09-26,3.574565915,1.72413793103,0.0,248400.0
1977-09-27,3.51398005203,1.73852573018,-0.88858509911,130000.0
1977-09-28,3.63515177797,6.05006954103,3.44827586207,390200.0
1977-09-29,3.7563235039,3.33333333333,3.33333333333,357800.0
1977-09-30,3.84599058109,3.22580645161,2.38709677419,462400.0
1977-10-03,3.69573764093,4.96031746032,-3.90674228103,175000.0
1977-10-04,3.60364712922,2.55548083389,-2.49180327869,199400.0
1977-10-05,3.51398005203,2.55172413793,-2.48823133826,165200.0
1977-10-06,3.574565915,2.55172413793,1.72413793103,126000.0
1977-10-07,3.574565915,1.72413793103,0.0,96800.0
1977-10-10,3.51398005203,1.72413793103,-1.69491525424,42000.0
1977-10-11,3.54548470078,2.57301808067,0.896551724136,31200.0
1977-10-12,3.33222246313,9.25925925926,0.8804108584,241400.0
1977-10-13,3.30314124891,1.85185185185,-0.872727272727,190600.0
1977-10-14,3.45339418907,7.54716981132,4.54878943507,229800.0
1977-10-17,3.3928083261,3.63636363636,-1.75438596491,126000.0
1977-10-18,3.42188954032,1.80245133381,0.857142857142,177800.0
1977-10-19,3.42188954032,1.84135977337,0.0,228800.0
1977-10-20,3.48489883781,1.84135977337,1.84135977337,76200.0
1977-10-21,3.48489883781,3.50877192983,0.0,156400.0
1977-10-24,3.45339418907,1.75438596491,-0.904033379695,86000.0
1977-10-25,3.48489883781,1.84135977337,0.912280701755,122200.0
1977-10-26,3.54548470078,4.35087719298,1.73852573018,150600.0
1977-10-27,3.69573764093,6.83526999317,4.23786739576,540800.0
1977-10-28,3.63515177797,5.91795561533,-1.63934426229,165200.0
1977-10-31,3.63515177797,1.68123739072,0.0,69400.0
1977-11-01,3.54548470078,2.57301808067,-0.813559322036,31200.0
1977-11-02,3.42188954032,1.84135977337,-1.80806675939,39000.0
1977-11-03,3.42188954032,1.80245133381,0.0,150600.0
1977-11-04,3.42188954032,0.920679886687,0.0,112400.0
1977-11-07,3.48489883781,1.75438596491,0.912280701755,233600.0
1977-11-08,3.48489883781,0.912280701755,0.0,47800.0
1977-11-09,3.45339418907,0.920679886687,0.0,279600.0
1977-11-10,3.51398005203,1.75438596491,1.75438596491,312800.0
1977-11-11,3.72724228967,4.27118644068,4.27118644068,864400.0
1977-11-14,3.7563235039,2.51322751323,0.78023407022,620000.0
1977-11-15,3.81690936686,2.38709677419,1.61290322581,318800.0
1977-11-16,3.87749522983,2.34920634921,1.5873015873,409600.0
1977-11-17,3.78782815264,4.03120936281,-2.3125,161200.0
1977-11-18,3.81690936686,2.40572171651,0.767754318617,397000.0
1977-11-21,3.81690936686,1.53550863723,0.0,95800.0
1977-11-22,3.9380810928,2.39445494644,2.39445494644,455600.0
1977-11-23,3.90657644405,0.806451612904,-0.800000000001,202400.0
1977-11-25,3.99866695576,3.96975425331,2.35732009926,462400.0
1977-11-28,3.99866695576,2.25885225885,0.0,308000.0
1977-11-29,3.90657644405,3.16377171216,-2.30303030303,290400.0
1977-11-30,3.9380810928,0.806451612904,0.806451612904,59600.0
1977-12-01,3.9380810928,1.5625,0.0,143600.0
1977-12-02,3.87749522983,2.39445494644,-1.53846153846,125000.0
1977-12-05,3.84599058109,0.761904761904,0.0,55600.0
1977-12-06,3.72724228967,3.37301587302,-1.59948816379,345200.0
1977-12-07,3.66423299219,1.71957671958,-1.69050715214,97800.0
1977-12-08,3.63515177797,1.66666666666,-0.79365079365,148600.0
1977-12-09,3.69573764093,2.53333333333,1.66666666666,123200.0
1977-12-12,3.69573764093,1.71957671958,0.0,90800.0
1977-12-13,3.63515177797,0.874243443175,0.0,92800.0
1977-12-14,3.63515177797,0.874243443175,0.0,51800.0
1977-12-15,3.63515177797,0.799999999999,0.0,56600.0
1977-12-16,3.60364712922,2.50847457627,-0.866666666668,105600.0
1977-12-19,3.51398005203,3.50877192983,-1.69491525424,248400.0
1977-12-20,3.51398005203,1.72413793103,0.0,191600.0
1977-12-21,3.60364712922,3.44827586207,2.55172413793,351000.0
1977-12-22,3.574565915,3.34928229665,-0.806993947545,195600.0
1977-12-23,3.69573764093,2.55548083389,2.55548083389,186600.0
1977-12-27,3.69573764093,1.71957671958,0.0,156400.0
1977-12-28,3.574565915,5.1724137931,-3.27868852459,336400.0
1977-12-29,3.51398005203,2.55172413793,-1.69491525424,303000.0
1977-12-30,3.63515177797,2.52904989747,2.52904989747,283600.0
1978-01-03,3.63515177797,1.66666666666,0.0,366600.0
1978-01-04,3.60364712922,0.874243443175,-0.866666666668,60600.0
1978-01-05,3.36130367736,9.01225666907,-6.72494956288,287400.0
1978-01-06,3.15046487424,6.6923076923,-6.27253064167,1301600.0
1978-01-09,3.15046487424,4.8951048951,0.0,432200.0
1978-01-10,3.30314124891,2.8679245283,2.8679245283,218000.0
1978-01-11,3.30314124891,0.962962962964,0.0,244400.0
1978-01-12,3.30314124891,0.962962962964,0.0,106600.0
1978-01-13,3.30314124891,0.962962962964,0.0,156400.0
1978-01-16,3.33222246313,0.8804108584,0.8804108584,69400.0
1978-01-17,3.33222246313,1.7608217168,0.0,120200.0
1978-01-18,3.30314124891,1.85185185185,-0.872727272727,172000.0
1978-01-19,3.33222246313,1.7608217168,0.8804108584,80000.0
1978-01-20,3.33222246313,0.8804108584,0.0,67400.0
1978-01-23,3.36130367736,2.74074074074,0.872727272727,171000.0
1978-01-24,3.30314124891,1.7608217168,-1.73035328046,104600.0
1978-01-25,3.33222246313,0.8804108584,0.8804108584,44000.0
1978-01-26,3.24255538594,3.77358490566,-2.69090909091,416600.0
1978-01-27,3.15046487424,2.92307692308,-2.84005979073,92800.0
1978-01-30,3.30314124891,4.84615384615,4.84615384615,100600.0
1978-01-31,3.17954608846,3.88719512195,-3.7417461482,110400.0
1978-02-01,3.2110507372,0.990853658535,0.990853658535,204400.0
1978-02-02,3.2110507372,0.981132075473,0.0,58600.0
1978-02-03,3.2110507372,2.9526029526,0.0,429200.0
1978-02-06,3.17954608846,1.92307692307,-0.98113207547,56600.0
1978-02-07,3.33222246313,5.76923076923,4.80182926829,204400.0
1978-02-08,3.33222246313,2.74074074074,0.0,122200.0
1978-02-09,3.27163660017,1.85185185185,-1.81818181818,73200.0
1978-02-10,3.3928083261,4.59259259259,3.7037037037,489000.0
1978-02-13,3.45339418907,0.920679886687,0.920679886687,153400.0
1978-02-14,3.3928083261,1.78571428571,-1.75438596491,68400.0
1978-02-15,3.36130367736,2.69090909091,-0.928571428572,127000.0
1978-02-16,3.33222246313,2.71460014673,-0.86517664023,147600.0
1978-02-17,3.33222246313,2.71460014673,0.0,162200.0
1978-02-21,3.17954608846,2.89634146341,-2.81481481481,273800.0
1978-02-22,3.17954608846,0.990853658535,0.0,86000.0
1978-02-23,3.33222246313,4.80182926829,4.80182926829,222800.0
1978-02-24,3.33222246313,1.81818181818,0.0,101600.0
1978-02-27,3.33222246313,1.81818181818,0.0,82000.0
1978-02-28,3.2110507372,2.8679245283,-2.78796771827,147600.0
1978-03-01,3.30314124891,3.88719512195,2.8679245283,266000.0
1978-03-02,3.42188954032,4.59259259259,3.59501100513,448800.0
1978-03-03,3.48489883781,1.75438596491,0.912280701755,190600.0
1978-03-06,3.42188954032,2.69121813031,-1.80806675939,68400.0
1978-03-07,3.54548470078,3.611898017,3.611898017,194600.0
1978-03-08,3.66423299219,4.23786739576,3.34928229665,701200.0
1978-03-09,3.69573764093,1.71957671958,0.859788359787,402800.0
1978-03-10,3.72724228967,1.71957671958,0.852459016394,256200.0
1978-03-13,3.78782815264,3.37301587302,1.62548764629,481000.0
1978-03-14,3.81690936686,2.38709677419,0.767754318617,297200.0
1978-03-15,3.90657644405,3.13499680102,2.34920634921,458600.0
1978-03-16,3.84599058109,2.34920634921,-1.55086848635,395000.0
1978-03-17,4.05925281873,5.54505356018,5.54505356018,1326000.0
1978-03-20,4.11983868169,1.48192056906,0.770598695911,451800.0
1978-03-21,4.0301716045,2.22489476849,-2.17647058824,554400.0
1978-03-22,3.9380810928,1.61290322581,-0.793650793652,564200.0
1978-03-23,3.99866695576,3.125,3.125,400000.0
1978-03-27,4.08833403295,3.0303030303,2.24242424242,444800.0
1978-03-28,4.14891989592,1.48192056906,1.48192056906,616000.0
1978-03-29,4.11983868169,1.48192056906,-0.700934579439,191600.0
1978-03-30,4.0301716045,7.87649653434,-2.17647058824,422400.0
1978-03-31,3.96958574154,3.21361058601,0.0,1819000.0
1978-04-03,4.14891989592,3.7282020445,2.94648226098,1004400.0
1978-04-04,4.36218213356,7.46268656716,5.14018691589,2500600.0
1978-04-05,4.69419266261,4.69333333333,3.30666666667,4655200.0
1978-04-06,4.54393972246,3.32796564681,-2.5974025974,1066000.0
1978-04-07,4.54393972246,2.06859009254,0.0,891800.0
1978-04-10,4.51485850823,2.05405405405,-0.640000000002,273800.0
1978-04-11,4.51485850823,2.08219178082,0.0,482000.0
1978-04-12,4.78628317432,7.45945945946,6.01180891036,2396000.0
1978-04-13,5.06013127493,6.25,4.4,3508000.0
1978-04-14,5.14979835212,3.61445783132,2.40963855422,3084600.0
1978-04-17,5.21038421508,2.94805802527,0.608329433784,2209200.0
1978-04-18,5.24188886383,2.41477272727,0.604651162791,1273200.0
1978-04-19,5.33155594102,3.52941176471,1.71058714748,1274200.0
1978-04-20,5.24188886383,8.64539990754,-1.68181818182,2211200.0
1978-04-21,5.48180888117,8.90151515152,4.57697642164,2093800.0
1978-04-24,5.57389939288,1.09265734266,0.524475524477,1013200.0
1978-04-25,5.36063715524,5.71297989031,-3.82608695652,1617600.0
1978-04-26,5.30247472679,2.29885057471,-1.08499095841,968200.0
1978-04-27,5.14979835212,1.78823529412,-1.75681923255,537800.0
1978-04-28,5.27097007805,2.96470588235,2.35294117647,636600.0
1978-05-01,5.51331352991,5.17799352751,4.59770114943,826400.0
1978-05-02,5.75565698178,7.77777777778,4.3956043956,2563200.0
1978-05-03,6.02950508238,7.40897544454,4.75789473684,2154400.0
1978-05-04,6.20883923676,6.18556701031,2.97427652733,1149000.0
1978-05-05,6.1482533738,3.48514851485,-0.975800156128,805800.0
1978-05-08,5.93741457068,4.57142857143,-3.42924714229,875200.0
1978-05-09,5.99800043364,3.55102040816,1.02040816327,1042400.0
1978-05-10,6.09009094535,3.51515151515,1.53535353535,862400.0
1978-05-11,6.30092974847,3.97930760048,3.46199761242,1046400.0
1978-05-12,6.42210147441,2.37275162648,1.41599693838,1012200.0
1978-05-15,6.39059682566,2.38461538462,-0.490566037736,546600.0
1978-05-16,6.1482533738,6.96378830084,-3.79218809253,1304600.0
1978-05-17,6.09009094535,2.50505050505,-0.945999211668,671800.0
1978-05-18,5.75565698178,6.39288738357,-5.49144448866,949600.0
1978-05-19,5.75565698178,3.26086956522,0.0,802800.0
1978-05-22,5.81624284474,3.25203252033,1.05263157895,218000.0
1978-05-23,5.66356647007,3.78494623656,-2.625,251200.0
1978-05-24,5.51331352991,2.22222222222,-1.08695652174,977000.0
1978-05-25,5.48180888117,1.67992926614,-0.571428571429,493800.0
1978-05-26,5.33155594102,4.59770114943,-2.7409372237,852800.0
1978-05-30,5.63448525585,7.48959778086,5.68181818182,713800.0
1978-05-31,5.72415233304,2.68085106383,0.510638297874,480000.0
1978-06-01,5.78716163052,2.12765957447,1.10076206605,172000.0
1978-06-02,5.90590992193,2.05192629816,2.05192629816,236600.0
1978-06-05,6.09009094535,2.55889520715,2.07148659626,678600.0
1978-06-06,5.84774749349,6.17488603398,-3.97930760048,619000.0
1978-06-07,5.93741457068,2.56941566515,1.53336096146,438000.0
1978-06-08,6.11917215957,4.56565656566,2.0202020202,883000.0
1978-06-09,6.11917215957,1.48,0.0,370600.0
1978-06-12,6.11917215957,0.955033824116,0.0,402800.0
1978-06-13,6.02950508238,1.00482315113,-0.99482690012,574000.0
1978-06-14,6.02950508238,2.0202020202,0.0,286400.0
1978-06-15,5.57389939288,7.60869565217,-7.07070707071,891800.0
1978-06-16,5.60540404162,1.61713286713,0.565217391303,311800.0
1978-06-19,5.54481817866,3.39740724184,-1.08084738435,165200.0
1978-06-20,5.33155594102,4.0,-3.84615384615,227800.0
1978-06-21,5.27097007805,4.7619047619,-1.13636363636,742200.0
1978-06-22,5.39214180398,2.239488117,1.69104204753,360800.0
1978-06-23,5.30247472679,1.70114942529,-1.08499095841,611200.0
1978-06-26,5.30247472679,1.71058714748,0.0,200400.0
1978-06-27,5.24188886383,1.15580212668,-1.14259597806,169000.0
1978-06-28,5.33155594102,4.09411764706,1.71058714748,232600.0
1978-06-29,5.24188886383,2.32558139535,-1.68181818182,160200.0
1978-06-30,5.21038421508,0.604651162791,-0.601017105872,74200.0
1978-07-03,5.08921248915,3.57142857143,-2.32558139535,342200.0
1978-07-05,5.02862662619,1.20481927711,-1.19047619048,159400.0
1978-07-06,5.17887956634,2.34674329502,2.34674329502,279600.0
1978-07-07,5.33155594102,2.88372093023,2.32558139535,277600.0
1978-07-10,5.48180888117,2.84810126582,2.26039783002,222000.0
1978-07-11,5.48180888117,1.11111111111,0.0,53600.0
1978-07-12,5.39214180398,1.71790235081,-1.11111111111,166200.0
1978-07-13,5.24188886383,2.88372093023,-2.21518987342,99600.0
1978-07-14,5.48180888117,4.57697642164,4.57697642164,220000.0
1978-07-17,5.69507111881,4.37062937063,2.70979020979,509400.0
1978-07-18,5.51331352991,4.97777777778,-3.1914893617,285400.0
1978-07-19,5.72415233304,3.82417582418,3.82417582418,225800.0
1978-07-20,5.84774749349,3.76551133932,2.15918712955,358800.0
1978-07-21,5.60540404162,5.43478260869,-4.14421881475,179800.0
1978-07-24,5.69507111881,2.17391304348,1.59965412884,210200.0
1978-07-25,6.1482533738,8.55798031665,7.95744680851,1214600.0
1978-07-26,6.6038590633,6.33009708738,5.82524271845,2458600.0
1978-07-27,6.66444492627,2.30654761905,0.917431192661,1667400.0
1978-07-28,7.05946475281,11.214953271,5.92727272727,1141200.0
1978-07-31,7.72348581092,11.355695318,9.40611053896,1667400.0
1978-08-01,7.75499045966,4.91803278688,0.407907122686,1916800.0
1978-08-02,7.66289994795,2.37712817218,-0.784436774395,868400.0
1978-08-03,7.99733391152,9.44881889764,3.93700787402,1799400.0
1978-08-04,8.23967736339,6.08457560085,3.0303030303,1376000.0
1978-08-07,7.93674804856,5.78461538462,-3.67647058823,1023800.0
1978-08-08,8.3317678751,6.97674418605,4.97709923664,1349600.0
1978-08-09,8.81645477883,5.37142857143,3.94285714286,2101600.0
1978-08-10,8.69285961837,6.75177304964,-1.40186915888,1189200.0
1978-08-11,8.72436426712,5.77533930118,0.362419849457,706000.0
1978-08-14,8.78495013008,1.73793103448,0.0,491800.0
1978-08-15,8.78495013008,2.82645562465,0.0,522200.0
1978-08-16,8.63469718993,1.74647887324,-1.35658914729,287400.0
1978-08-17,8.69285961837,2.81572344578,0.0,738200.0
1978-08-18,8.48202081525,2.14285714286,-2.0979020979,359800.0
1978-08-21,8.05791977449,4.54545454545,-3.6231884058,780400.0
1978-08-22,8.26875857761,3.41183574879,2.61654135338,489000.0
1978-08-23,8.39235373806,1.84642438453,1.49472450176,354000.0
1978-08-24,8.45051616651,2.53054101222,0.693040716142,210200.0
1978-08-25,8.39235373806,1.07246376812,-0.688270719816,127000.0
1978-08-28,8.11850563746,2.62686567164,-2.55962769052,158400.0
1978-08-29,7.87616218559,3.50387596899,-2.63630916717,425400.0
1978-08-30,8.08942442323,4.60160592959,2.70769230769,515400.0
1978-08-31,7.81557632263,3.5,-2.6268115942,276600.0
1978-09-01,7.87616218559,2.38468779417,0.77519379845,325600.0
1978-09-05,7.99733391152,1.91476219889,1.53846153846,142600.0
1978-09-06,8.23967736339,3.80285975053,3.0303030303,393000.0
1978-09-07,8.36084908932,1.8102189781,0.729927007299,282600.0
1978-09-08,8.54260667822,2.17391304348,2.17391304348,416600.0
1978-09-11,8.42143495229,2.16575223794,-1.41843971631,170000.0
